hit num,title,year,authors,key,ee,venue_category
1999,Learning Self-Supervised Traversability With Navigation Experiences of Mobile Robots: A Risk-Aware Self-Training Approach.,2024,Ikhyeon Cho & Woojin Chung,journals/ral/ChoC24,https://doi.org/10.1109/LRA.2024.3376148,Robotics
2012,STAGP: Spatio-Temporal Adaptive Graph Pooling Network for Pedestrian Trajectory Prediction.,2024,Zhening Liu & Li He & Liang Yuan & Kai Lv & Runhao Zhong & Yaohua Chen,journals/ral/LiuHYLZC24,https://doi.org/10.1109/LRA.2023.3346806,Robotics
2014,Adaptive Time-Delay Attitude Control of Jumping Robots Based on Voltage Control Model.,2024,Ming Pi,journals/ral/Pi24,https://doi.org/10.1109/LRA.2024.3379850,Robotics
2015,Adaptive Curriculum Learning With Successor Features for Imbalanced Compositional Reward Functions.,2024,Laszlo Szoke & Shahaf S. Shperberg & Jarrett Holtz & Alessandro Allievi,journals/ral/SzokeSHA24,https://doi.org/10.1109/LRA.2024.3387134,Robotics
2019,Self-supervised Scale Recovery for Decoupled Visual-inertial Odometry.,2024,Tianyu Zhang & Dongchen Zhu & Wenjun Shi & Yanqing Liu & Guanghui Zhang & Xiaolin Zhang & Jiamao Li,journals/ral/ZhangZSLZZL24,https://doi.org/10.1109/LRA.2023.3338047,Robotics
2023,Uncertainty-Aware Self-Supervised Learning of Spatial Perception Tasks.,2021,Mirko Nava & Antonio Paolillo & Jerome Guzzi & Luca Maria Gambardella & Alessandro Giusti,journals/ral/NavaPGGG21,https://doi.org/10.1109/lra.2021.3095269,Robotics
2027,Probabilistic Point Cloud Modeling via Self-Organizing Gaussian Mixture Models.,2023,Kshitij Goel & Nathan Michael & Wennie Tabib,journals/ral/GoelMT23,https://doi.org/10.1109/LRA.2023.3256923,Robotics
2033,Training Diverse High-Dimensional Controllers by Scaling Covariance Matrix Adaptation MAP-Annealing.,2023,Bryon Tjanaka & Matthew C. Fontaine & David H. Lee & Aniruddha Kalkar & Stefanos Nikolaidis,journals/ral/TjanakaFLKN23,https://doi.org/10.1109/LRA.2023.3313012,Robotics
2034,SMART: Self-Morphing Adaptive Replanning Tree.,2023,Zongyuan Shen & James P. Wilson & Shalabh Gupta & Ryan Harvey,journals/ral/ShenWGH23,https://doi.org/10.1109/LRA.2023.3315210,Robotics
2035,Self-Supervised Boundary Point Prediction Task for Point Cloud Domain Adaptation.,2023,Jintao Chen & Yan Zhang 0085 & Kun Huang & Feifan Ma & Zhuangbin Tan & Zheyu Xu,journals/ral/ChenZHMTX23,https://doi.org/10.1109/LRA.2023.3301278,Robotics
2038,Adaptive Neural Network-Based Model Path-Following Contouring Control for Quadrotor Under Diversely Uncertain Disturbances.,2024,Mingxin Wei & Lanxiang Zheng & Hongli Li & Hui Cheng,journals/ral/WeiZLC24,https://doi.org/10.1109/lra.2024.3368969,Robotics
2040,Adaptive Learning and Sliding Mode Control for a Magnetic Microrobot Precision Tracking With Uncertainties.,2023,Yueyue Liu & Haoyu Wang & Qigao Fan,journals/ral/LiuWF23,https://doi.org/10.1109/LRA.2023.3322094,Robotics
2042,Self-Retractable Soft Growing Robots for Reliable and Fast Retraction While Preserving Their Inherent Advantages.,2024,Nam Gyun Kim & Dongoh Seo & Shinwoo Park & Jee-Hwan Ryu,journals/ral/KimSPR24,https://doi.org/10.1109/LRA.2023.3341697,Robotics
2047,Self-Supervised Regression of sEMG Signals Combining Non-Negative Matrix Factorization With Deep Neural Networks for Robot Hand Multiple Grasping Motion Control.,2023,Roberto Meattini & Alessio Caporali & Alessandra Bernardini & Gianluca Palli & Claudio Melchiorri,journals/ral/MeattiniCBPM23,https://doi.org/10.1109/LRA.2023.3329764,Robotics
2048,Self-Supervised Depth Correction of Lidar Measurements From Map Consistency Loss.,2023,Ruslan Agishev & Tomás Petrícek 0002 & Karel Zimmermann,journals/ral/Agishev0Z23,https://doi.org/10.1109/LRA.2023.3287791,Robotics
2051,Design; Modeling and Adaptive Robust Control of a Spatial Symmetric Omni-Directional Aerial Vehicle.,2024,Zhangzhen Zhu & Jianqiao Yu & Yongliang Lin & Yu Zhang 0018,journals/ral/ZhuYLZ24,https://doi.org/10.1109/LRA.2024.3396405,Robotics
2053,Graph-Based Scenario-Adaptive Lane-Changing Trajectory Planning for Autonomous Driving.,2023,Qing Dong & Zhanhong Yan & Kimihiko Nakano & Xuewu Ji & Yahui Liu,journals/ral/DongYNJL23,https://doi.org/10.1109/LRA.2023.3300250,Robotics
2057,Torsion-Induced Compliant Joints and its Application to Flat-Foldable and Self-Assembling Robotic Arm.,2023,Dongwook Yang & Hyun-Su Park & Keon-Ik Jang & Jae-Hung Han & Dae-Young Lee,journals/ral/YangPJHL23,https://doi.org/10.1109/LRA.2023.3320899,Robotics
2065,PSNet: Towards Efficient Image Restoration With Self-Attention.,2023,Yuning Cui 0001 & Alois Knoll,journals/ral/CuiK23,https://doi.org/10.1109/LRA.2023.3300254,Robotics
2068,Learning Adaptive Controller for Hydraulic Machinery Automation.,2024,Fang Nan & Marco Hutter 0001,journals/ral/NanH24,https://doi.org/10.1109/lra.2024.3372831,Robotics
2070,Adaptive and Collaborative Bathymetric Channel-Finding Approach for Multiple Autonomous Marine Vehicles.,2023,Nikolai Gershfeld & Tyler M. Paine & Michael R. Benjamin,journals/ral/GershfeldPB23,https://doi.org/10.1109/LRA.2023.3279584,Robotics
2071,Orientation-Aware Hierarchical; Adaptive-Resolution A* Algorithm for UAV Trajectory Planning.,2023,Nils Funk & Juan Tarrio & Sotiris Papatheodorou & Pablo F. Alcantarilla & Stefan Leutenegger,journals/ral/FunkTPAL23,https://doi.org/10.1109/LRA.2023.3308490,Robotics
2072,Test-Time Adaptation in the Dynamic World With Compound Domain Knowledge Management.,2023,Junha Song & Kwanyong Park & Inkyu Shin & Sanghyun Woo & Chaoning Zhang & In So Kweon,journals/ral/SongPSWZK23,https://doi.org/10.1109/LRA.2023.3308063,Robotics
2073,Learning Adaptive Policies for Autonomous Excavation Under Various Soil Conditions by Adversarial Domain Sampling.,2023,Takayuki Osa & Naoto Osajima & Masanori Aizawa & Tatsuya Harada,journals/ral/OsaOAH23,https://doi.org/10.1109/LRA.2023.3296933,Robotics
2075,A Novel Hybrid Unsupervised Domain Adaptation Method for Cross-Subject Joint Angle Estimation From Surface Electromyography.,2023,Long Wang & Xiaoling Li & Zhangyi Chen & Zhipeng Sun & Jingyi Xue & Wei Sun & Shiwen Zhang,journals/ral/WangLCSXSZ23,https://doi.org/10.1109/LRA.2023.3317680,Robotics
2077,Self-Spin Enabled Docking and Detaching of a UAV-UGV System for Aerial-Terrestrial Amphibious and Independent Locomotion.,2023,Lingxiao Deng & Binqi Yang & Xin Dong & Yangjie Cui & Yuzhe Gao & Daochun Li & Zhan Tu,journals/ral/DengYDCGLT23,https://doi.org/10.1109/LRA.2023.3254445,Robotics
2078,From Propeller Damage Estimation and Adaptation to Fault Tolerant Control: Enhancing Quadrotor Resilience.,2024,Jeffrey Mao & Jennifer Yeom & Suraj Nair & Giuseppe Loianno,journals/ral/MaoYNL24,https://doi.org/10.1109/LRA.2024.3380923,Robotics
2079,Tendon Driven Bistable Origami Flexible Gripper for High-Speed Adaptive Grasping.,2024,Weirui Liu & Xu Bai & Hui Yang & Ruixin Bao & Jiaqi Liu,journals/ral/LiuBYBL24,https://doi.org/10.1109/LRA.2024.3389413,Robotics
2080,Nonlinear Subsystem-Based Adaptive Impedance Control of Physical Human-Robot-Environment Interaction in Contact-Rich Tasks.,2023,Mahdi Hejrati & Jouni Mattila,journals/ral/HejratiM23,https://doi.org/10.1109/LRA.2023.3302616,Robotics
2081,PNAS-MOT: Multi-Modal Object Tracking With Pareto Neural Architecture Search.,2024,Chensheng Peng & Zhaoyu Zeng & Jinling Gao & Jundong Zhou & Masayoshi Tomizuka & Xinbing Wang & Chenghu Zhou & Nanyang Ye 0001,journals/ral/PengZGZTWZY24,https://doi.org/10.1109/LRA.2024.3379865,Robotics
2086,Edge Devices Friendly Self-Supervised Monocular Depth Estimation via Knowledge Distillation.,2023,Wei Gao 0021 & Di Rao & Yang Yang 0046 & Jie Chen 0022,journals/ral/GaoRYC23,https://doi.org/10.1109/LRA.2023.3330054,Robotics
2088,Self-Supervised Multi-Object Tracking for Autonomous Driving From Consistency Across Timescales.,2023,Christopher Lang & Alexander Braun & Lars Schillingmann & Abhinav Valada,journals/ral/LangBSV23,https://doi.org/10.1109/LRA.2023.3322089,Robotics
2097,DANet: Density Adaptive Convolutional Network With Interactive Attention for 3D Point Clouds.,2023,Yong He 0012 & Hongshan Yu & Zhengeng Yang & Wei Sun 0028 & Mingtao Feng & Ajmal Mian,journals/ral/HeYYSFM23,https://doi.org/10.1109/LRA.2023.3285076,Robotics
2102,Adaptive Shape Servoing of Elastic Rods Using Parameterized Regression Features and Auto-Tuning Motion Controls.,2024,Jiaming Qi & Guangtao Ran & Bohui Wang & Jian Liu 0006 & Wanyu Ma & Peng Zhou & David Navarro-Alarcon,journals/ral/QiRWLMZN24,https://doi.org/10.1109/LRA.2023.3346758,Robotics
2106,Bidirectional Double-Spring Pneumatic Artificial Muscle With Inductive Self-Sensing.,2023,Yeonha Cho & Woojong Kim & Hyunkyu Park 0001 & Jung Kim & Youngjin Na,journals/ral/ChoKPKN23,https://doi.org/10.1109/LRA.2023.3326660,Robotics
2109,Adaptive Passivity-Based Multi-Task Tracking Control for Robotic Manipulators.,2021,Gianluca Garofalo & Xuwei Wu & Christian Ott 0001,journals/ral/GarofaloWO21,https://doi.org/10.1109/lra.2021.3095930,Robotics
2117,Self-Reconfigurable Soft-Rigid Mobile Agent With Variable Stiffness and Adaptive Morphology.,2023,Luiza Labazanova & Shuang Peng 0014 & Liuming Qiu & Hoi-Yin Lee & Thrishantha Nanayakkara & David Navarro-Alarcon,journals/ral/LabazanovaPQLNN23,https://doi.org/10.1109/LRA.2023.3241749,Robotics
2119,Designing a Bow-Inspired Rigidable Exosuit for Adaptive Support.,2023,Sungwoon Yoon & Sungho Lee & Junyong Song & Yonghwan Jeong & Jungyeong Kim & Sangshin Park & Sangchul Han & Jin Tak Kim & Jinhyeon Kim & Hyouk Ryeol Choi & Jungsan Cho,journals/ral/YoonLSJKPHKKCC23,https://doi.org/10.1109/LRA.2023.3315562,Robotics
2121,Adaptive Lifelong Multi-Agent Path Finding With Multiple Priorities.,2024,Yingjie Hua & Yan Wang 0049 & ZHicheng Ji,journals/ral/HuaWJ24,https://doi.org/10.1109/LRA.2024.3392084,Robotics
2128,Adaptive Active Disturbance Rejection Control of an Actuated Ankle Foot Orthosis for Ankle Movement Assistance.,2024,Rami Jradi & Hala Rifaï & Samer Mohammed,journals/ral/JradiRM24,https://doi.org/10.1109/LRA.2023.3333739,Robotics
2147,Stable nullspace adaptive parameter identification of 6 degree-of-freedom plant and actuator models for underactuated vehicles: Theory and experimental evaluation.,2023,Zachary J. Harris & Annie M. Mao & Tyler M. Paine & Louis L. Whitcomb,journals/ijrr/HarrisMPW23,https://doi.org/10.1177/02783649231191184,Robotics
2166,Design and implementation of an underactuated gripper with enhanced shape adaptability and lateral stiffness through semi-active multi-degree-of-freedom endoskeletons.,2024,Yafeng Cui & Xin An & Zhonghan Lin & Zhibin Guo & Xin-Jun Liu & Huichan Zhao,journals/ijrr/CuiALGLZ24,https://doi.org/10.1177/02783649231220674,Robotics
2182,Adaptive Robotic Information Gathering via non-stationary Gaussian processes.,2024,Weizhe Chen 0004 & Roni Khardon & Lantao Liu,journals/ijrr/ChenKL24,https://doi.org/10.1177/02783649231184498,Robotics
2188,Adaptive Asynchronous Control Using Meta-Learned Neural Ordinary Differential Equations.,2024,Achkan Salehi & Steffen Rühl & Stéphane Doncieux,journals/trob/SalehiRD24,https://doi.org/10.1109/TRO.2023.3326350,Robotics
2189,The Foreseeable Future: Self-Supervised Learning to Predict Dynamic Scenes for Indoor Navigation.,2023,Hugues Thomas & Jian Zhang 0050 & Timothy D. Barfoot,journals/trob/ThomasZB23,https://doi.org/10.1109/TRO.2023.3304239,Robotics
2194,A Distributed; Event-Triggered; Adaptive Controller for Cooperative Manipulation With Rolling Contacts.,2023,Wenceslao Shaw-Cortez & Christos K. Verginis & Dimos V. Dimarogonas,journals/trob/ShawCortezVD23,https://doi.org/10.1109/TRO.2023.3268595,Robotics
2197,Heterogeneous Targets Trapping With Swarm Robots by Using Adaptive Density-Based Interaction.,2024,Shuai Zhang 0024 & Xiaokang Lei & Xingguang Peng & Jia Pan,journals/trob/ZhangLPP24,https://doi.org/10.1109/TRO.2024.3392078,Robotics
2198,Asymmetric Self-Play-Enabled Intelligent Heterogeneous Multirobot Catching System Using Deep Multiagent Reinforcement Learning.,2023,Yuan Gao & Junfeng Chen & Xi Chen 0051 & Chongyang Wang & Junjie Hu 0003 & Fuqin Deng & Tin Lun Lam,journals/trob/GaoCCWHDL23,https://doi.org/10.1109/TRO.2023.3257541,Robotics
2201,Distributed Differential Dynamic Programming Architectures for Large-Scale Multiagent Control.,2023,Augustinos D. Saravanos & Yuichiro Aoyama & Hongchang Zhu & Evangelos A. Theodorou,journals/trob/SaravanosAZT23,https://doi.org/10.1109/TRO.2023.3319894,Robotics
2205,Configuration Identification for a Freeform Modular Self-Reconfigurable Robot - FreeSN.,2023,Yuxiao Tu & Tin Lun Lam,journals/trob/TuL23,https://doi.org/10.1109/TRO.2023.3303848,Robotics
2206,Intrinsic Contact Sensing and Object Perception of an Adaptive Fin-Ray Gripper Integrating Compact Deflection Sensors.,2023,Genliang Chen & Shujie Tang & Shaoqiu Xu & Tong Guan & Yuanhao Xun & Zhuang Zhang & Hao Wang 0015 & Zhongqin Lin,journals/trob/ChenTXGXZWL23,https://doi.org/10.1109/TRO.2023.3311610,Robotics
2208,RL-Based Adaptive Controller for High Precision Reaching in a Soft Robot Arm.,2024,Muhammad Sunny Nazeer & Cecilia Laschi & Egidio Falotico,journals/trob/NazeerLF24,https://doi.org/10.1109/TRO.2024.3381558,Robotics
2209,Adaptive Fingers Coordination for Robust Grasp and In-Hand Manipulation Under Disturbances and Unknown Dynamics.,2023,Farshad Khadivar & Aude Billard,journals/trob/KhadivarB23,https://doi.org/10.1109/TRO.2023.3280028,Robotics
2214,Attribute-Based Robotic Grasping With Data-Efficient Adaptation.,2024,Yang Yang 0083 & Houjian Yu & Xibai Lou & Yuanhao Liu & Changhyun Choi,journals/trob/YangYLLC24,https://doi.org/10.1109/TRO.2024.3353484,Robotics
2220,Auto-Optimizing Connection Planning Method for Chain-Type Modular Self-Reconfiguration Robots.,2023,Haobo Luo & Tin Lun Lam,journals/trob/LuoL23,https://doi.org/10.1109/TRO.2022.3218992,Robotics
2222,Design of an Adaptive Lightweight LiDAR to Decouple Robot-Camera Geometry.,2024,Yuyang Chen & Dingkang Wang & Lenworth Thomas & Karthik Dantu & Sanjeev J. Koppal,journals/trob/ChenWTDK24,https://doi.org/10.1109/TRO.2024.3371885,Robotics
2223,Adaptive Tracking and Perching for Quadrotor in Dynamic Scenarios.,2024,Yuman Gao & Jialin Ji & Qianhao Wang & Rui Jin & Yi Lin & Zhimeng Shang & Yanjun Cao & Shaojie Shen & Chao Xu 0001 & Fei Gao 0011,journals/trob/GaoJWJLSCSXG24,https://doi.org/10.1109/TRO.2023.3335670,Robotics
2224,Delayed Self-Reinforcement to Reduce Deformation During Decentralized Flexible-Object Transport.,2024,Yoshua Gombo & Anuj Tiwari & Mohamed Safwat & Henry Chang & Santosh Devasia,journals/trob/GomboTSCD24,https://doi.org/10.1109/TRO.2023.3343997,Robotics
2226,A Multirobot System for 3-D Surface Reconstruction With Centralized and Distributed Architectures.,2023,Guillaume Hardouin & Julien Moras & Fabio Morbidi & Julien Marzat & El Mustapha Mouaddib,journals/trob/HardouinMMMM23,https://doi.org/10.1109/TRO.2023.3258641,Robotics
2228,Simplified Continuous High-Dimensional Belief Space Planning With Adaptive Probabilistic Belief-Dependent Constraints.,2024,Andrey Zhitnikov & Vadim Indelman,journals/trob/ZhitnikovI24,https://doi.org/10.1109/TRO.2023.3341625,Robotics
2241,Robot Proficiency Self-Assessment Using Assumption-Alignment Tracking.,2023,Xuan Cao & Alvika Gautam & Tim Whiting & Skyler Smith & Michael A. Goodrich & Jacob W. Crandall,journals/trob/CaoGWSGC23,https://doi.org/10.1109/TRO.2023.3262187,Robotics
2252,Adaptive-Force-Based Control of Dynamic Legged Locomotion Over Uneven Terrain.,2024,Mohsen Sombolestan & Quan Nguyen 0004,journals/trob/SombolestanN24,https://doi.org/10.1109/TRO.2024.3381554,Robotics
2264,Data-Driven Variable Impedance Control of a Powered Knee-Ankle Prosthesis for Adaptive Speed and Incline Walking.,2023,T. Kevin Best & Cara Gonzalez Welker & Elliott J. Rouse & Robert D. Gregg,journals/trob/BestWRG23,https://doi.org/10.1109/TRO.2022.3226887,Robotics
2275,$\mathbf{\alpha }$-WaLTR: Adaptive Wheel-and-Leg Transformable Robot for Versatile Multiterrain Locomotion.,2023,Chuanqi Zheng & Siddharth Sane & Kangneoung Lee & Vishnu Kalyanram & Kiju Lee,journals/trob/ZhengSLKL23,https://doi.org/10.1109/TRO.2022.3226114,Robotics
2276,Certifiable Object Pose Estimation: Foundations; Learning Models; and Self-Training.,2023,Rajat Talak & Lisa R. Peng & Luca Carlone,journals/trob/TalakPC23,https://doi.org/10.1109/TRO.2023.3271568,Robotics
2279,WebGripper: Bioinspired Cobweb Soft Gripper for Adaptable and Stable Grasping.,2023,Xinbo Chen & Jiantao Yao & Shuai Zhang & Kunming Zhu & Shuaiqi Kong & Shupeng Qi & Xuanhao Zhang,journals/trob/ChenYZZKQZ23,https://doi.org/10.1109/TRO.2023.3262115,Robotics
2280,Online Self-Calibration for Visual-Inertial Navigation: Models; Analysis; and Degeneracy.,2023,Yulin Yang & Patrick Geneva & Xingxing Zuo & Guoquan Huang 0001,journals/trob/YangGZH23,https://doi.org/10.1109/TRO.2023.3275878,Robotics
2288,Improving Self-Consistency in Underwater Mapping Through Laser-Based Loop Closure.,2023,Thomas Hitchcox & James Richard Forbes,journals/trob/HitchcoxF23,https://doi.org/10.1109/TRO.2022.3229842,Robotics
2302,Distributed Size-constrained Clustering Algorithm for Modular Robot-based Programmable Matter.,2023,Jad Bassil & Abdallah Makhoul & Benoît Piranda & Julien Bourgeois,journals/taas/BassilMPB23,https://doi.org/10.1145/3580282,Self-Adaptive_Systems
2306,Risk-aware Collection Strategies for Multirobot Foraging in Hazardous Environments.,2021,Kai Di & Yifeng Zhou & Jiuchuan Jiang & Fuhan Yan & Shaofu Yang & Yichuan Jiang,journals/taas/DiZJYYJ21,https://doi.org/10.1145/3514251,Self-Adaptive_Systems
2311,An ingestible self-propelling device for intestinal reanimation.,2024,Shriya S. Srinivasan & Julien Dosso & Hen-Wei Huang & George Selsing & Amro Alshareef & Johannes Kuosmanen & Keiko Ishida & Josh Jenkins & Wiam Abdalla Mohammed Madani & Alison Hayward & Giovanni Traverso,journals/scirobotics/SrinivasanDHSAKIJMHT24,https://doi.org/10.1126/scirobotics.adh8170,Robotics
2317,Understanding brain functional architecture through robotics.,2023,Tony J. Prescott & Stuart P. Wilson,journals/scirobotics/PrescottW23,https://doi.org/10.1126/scirobotics.adg6014,Robotics
2318,A growing soft robot with climbing plant-inspired adaptive behaviors for navigation in unstructured environments.,2024,Emanuela Del Dottore & Alessio Mondini & Nick Rowe & Barbara Mazzolai,journals/scirobotics/DottoreMRM24,https://doi.org/10.1126/scirobotics.adi5908,Robotics
2319,Reconfigurable self-assembled DNA devices.,2023,Erik Benson & Jonathan Bath,journals/scirobotics/BensonB23,https://doi.org/10.1126/scirobotics.adh8148,Robotics
2320,Robotic self-modulation enhances implantable long-acting drug delivery devices.,2023,Tejal Desai & Alessandro Grattoni,journals/scirobotics/DesaiG23,https://doi.org/10.1126/scirobotics.adj8292,Robotics
2322,Soft robot-mediated autonomous adaptation to fibrotic capsule formation for improved drug delivery.,2023,Rachel Beatty & Keegan L. Mendez & Lucien H. J. Schreiber & Ruth Tarpey & William Whyte & Yi-Fan Evan Chang & Scott T. Robinson & Joanne O'dwyer & Andrew J. Simpkin & Joseph Tannian & Peter Dockery & Eimear B. Dolan & Ellen T. Roche & Garry P. Duffy,journals/scirobotics/BeattyMSTWCROSTDDRD23,https://doi.org/10.1126/scirobotics.abq4821,Robotics
2327,Toward self-contained bidirectional bionic limbs with high information throughput.,2023,Strahinja Dosen,journals/scirobotics/Dosen23,https://doi.org/10.1126/scirobotics.adk6086,Robotics
2328,Ultralight; strong; and self-reprogrammable mechanical metamaterials.,2024,Christine Gregg & Damiana Catanoso & Olivia Formoso & Irina Kostitsyna & Megan Ochalek & Taiwo Olatunde & In-Won Park & Frank Sebastianelli & Elizabeth Taylor & Greenfield Trinh & Kenneth Cheung,journals/scirobotics/GreggCFKOOPSTTC24,https://doi.org/10.1126/scirobotics.adi2746,Robotics
2336,Sunlight-powered self-excited oscillators for sustainable autonomous soft robotics.,2023,Yusen Zhao & Qiaofeng Li & Zixiao Liu & Yousif Alsaid & Pengju Shi & Mohammad Khalid Jawed & Ximin He,journals/scirobotics/ZhaoLLASJH23,https://doi.org/10.1126/scirobotics.adf4753,Robotics
2337,A self-organizing robotic aggregate using solid and liquid-like collective states.,2024,Baudouin Saintyves & Matthew Spenko & Heinrich M. Jaeger,journals/scirobotics/SaintyvesSJ24,https://doi.org/10.1126/scirobotics.adh4130,Robotics
2339,Plantar somatosensory restoration enhances gait; speed perception; and motor adaptation.,2023,Daekyoo Kim & Ronald J. Triolo & Hamid Charkhkar,journals/scirobotics/KimTC23,https://doi.org/10.1126/scirobotics.adf8997,Robotics
2345,Machine learning-driven self-discovery of the robot body morphology.,2023,Fernando Diaz Ledezma & Sami Haddadin,journals/scirobotics/LedezmaH23,https://doi.org/10.1126/scirobotics.adh0972,Robotics
2351,A self-rotating; single-actuated UAV with extended sensor field of view for autonomous navigation.,2023,Nan Chen & Fanze Kong & Wei Xu 0028 & Yixi Cai & Haotian Li & Dongjiao He & Youming Qin & Fu Zhang,journals/scirobotics/ChenKXCLHQZ23,https://doi.org/10.1126/scirobotics.ade4538,Robotics
2367,A convertible neural processor supporting adaptive quantization for real-time neural networks.,2023,Hongju Kal & Hyoseong Choi & Ipoom Jeong & Joon-Sung Yang & Won Woo Ro,journals/jsa/KalCJYR23,https://doi.org/10.1016/j.sysarc.2023.103025,Software_Architecture
2378,Maximising mobile user experience through self-adaptive content- and ambient-aware display brightness scaling.,2023,Samuel Isuwa & David Amos & Amit Kumar Singh 0002 & Bashir M. Al-Hashimi & Geoff V. Merrett,journals/jsa/IsuwaASAM23,https://doi.org/10.1016/j.sysarc.2023.103023,Software_Architecture
2384,Fine-grained adaptive parallelism for automotive systems through AMALTHEA and OpenMP.,2024,Adrian Munera & Sara Royuela & Michael Pressler & Harald Mackamul & Dirk Ziegenbein & Eduardo Quiñones,journals/jsa/MuneraRPMZQ24,https://doi.org/10.1016/j.sysarc.2023.103034,Software_Architecture
2410,An efficient bandwidth-adaptive gradient compression algorithm for distributed training of deep neural networks.,2024,Zeqin Wang & Qingyang Duan & Yuedong Xu & Liang Zhang,journals/jsa/WangDXZ24,https://doi.org/10.1016/j.sysarc.2024.103116,Software_Architecture
2411,Blockchain-based auditing with data self-repair: From centralized system to distributed storage.,2023,Zirui Li & Yanping Li 0001 & Laifeng Lu & Yong Ding 0005,journals/jsa/LiLLD23,https://doi.org/10.1016/j.sysarc.2023.102854,Software_Architecture
2412,Efficient and self-recoverable privacy-preserving k-NN classification system with robustness to network delay.,2024,Jinhai Zhang & Junwei Zhang 0001 & Zhuo Ma & Yang Liu & Xindi Ma & Jianfeng Ma 0001,journals/jsa/ZhangZMLMM24,https://doi.org/10.1016/j.sysarc.2024.103111,Software_Architecture
2414,A model-based approach for self-adaptive security in CPS: Application to smart grids.,2024,Salim Chehida & Éric Rutten & Guillaume Giraud & Stéphane Mocanu,journals/jsa/ChehidaRGM24,https://doi.org/10.1016/j.sysarc.2024.103118,Software_Architecture
2422,Adaptive approximate computing in edge AI and IoT applications: A review.,2024,Hans Jakob Damsgaard & Antoine Grenier & Dewant Katare & Zain Taufique & Salar Shakibhamedan & Tiago Troccoli & Georgios Chatzitsompanis & Anil Kanduri & Aleksandr Ometov & Aaron Yi Ding & Nima Taherinejad & Georgios Karakonstantis & Roger F. Woods & Jari Nurmi,journals/jsa/DamsgaardGKTSTCKODTKWN24,https://doi.org/10.1016/j.sysarc.2024.103114,Software_Architecture
